# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	170	1417	-	FHGPLB_001		TraB/VirB10 family protein	KEGG:K12065, RefSeq:WP_081570101.1, SO:0001217, UniParc:UPI0009C20524, UniRef:UniRef100_UPI0009C20524, UniRef:UniRef50_A0A378QDK6, UniRef:UniRef90_UPI0009C20524
contig_1	cds	1414	2142	-	FHGPLB_002	traK	type-F conjugative transfer system secretin TraK	KEGG:K12066, RefSeq:WP_081570102.1, SO:0001217, UniParc:UPI0009C27BBE, UniRef:UniRef100_UPI0009C27BBE, UniRef:UniRef50_A0A378QCC4, UniRef:UniRef90_UPI000EAA46E4
contig_1	cds	2081	2671	-	FHGPLB_003		TraE/TraK family type IV conjugative transfer system protein	KEGG:K12067, RefSeq:WP_081570103.1, SO:0001217, UniParc:UPI0009C20E8B, UniRef:UniRef100_UPI0009C20E8B, UniRef:UniRef50_A0A378QCT6, UniRef:UniRef90_UPI000EA9BDD9
contig_1	cds	2676	2966	-	FHGPLB_004	traL	type IV conjugative transfer system protein TraL	KEGG:K12068, RefSeq:WP_081570104.1, SO:0001217, UniParc:UPI0009C3DD54, UniRef:UniRef100_UPI0009C3DD54, UniRef:UniRef50_A0A378QCD5, UniRef:UniRef90_A0A378QCD5
contig_1	cds	3007	3357	-	FHGPLB_005		TrbC/VirB2 family protein	KEGG:K12069, RefSeq:WP_081570105.1, SO:0001217, UniParc:UPI0009DA4069, UniRef:UniRef100_UPI0009DA4069, UniRef:UniRef50_A0A378QCC9, UniRef:UniRef90_UPI00128C9AB7
contig_1	cds	3424	3657	-	FHGPLB_006		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0011C3DE89, UniRef:UniRef90_UPI0011C3DE89
contig_1	cds	3620	4243	-	FHGPLB_007		lytic transglycosylase domain-containing protein	RefSeq:WP_081570106.1, SO:0001217, UniParc:UPI0009C3A171, UniRef:UniRef100_UPI0009C3A171, UniRef:UniRef50_A0A378QCN4, UniRef:UniRef90_UPI00128BEF2B
contig_1	cds	4462	5385	-	FHGPLB_008		ParB/RepB/Spo0J family partition protein	KEGG:K03497, RefSeq:WP_081570107.1, SO:0001217, UniParc:UPI0009C2985D, UniRef:UniRef100_UPI0009C2985D, UniRef:UniRef50_UPI00128CB457, UniRef:UniRef90_UPI0009C2985D
contig_1	cds	5398	6138	-	FHGPLB_009		Sporulation initiation inhibitor protein soj	KEGG:K03496, RefSeq:WP_081570108.1, SO:0001217, UniParc:UPI0009C33380, UniRef:UniRef100_UPI0009C33380, UniRef:UniRef50_A0A2D2LWZ7, UniRef:UniRef90_A0A378QGW7
contig_1	cds	6135	6464	-	FHGPLB_010		hypothetical protein	RefSeq:WP_081570109.1, SO:0001217, UniParc:UPI0009C1D894, UniRef:UniRef100_UPI0009C1D894, UniRef:UniRef50_A0A378QDE7, UniRef:UniRef90_UPI0009C1D894
contig_1	cds	6619	7053	-	FHGPLB_011		hypothetical protein	RefSeq:WP_081570110.1, SO:0001217, UniParc:UPI0009C29977, UniRef:UniRef100_UPI000EBC2E6A, UniRef:UniRef50_A0A378QCX9, UniRef:UniRef90_UPI000EBC2E6A
contig_1	cds	7207	7551	+	FHGPLB_012		H-NS family nucleoid-associated regulatory protein	RefSeq:WP_120649648.1, SO:0001217, UniParc:UPI0009C3DC03, UniRef:UniRef100_UPI001C7CA6F8, UniRef:UniRef50_A0A378QCX2, UniRef:UniRef90_UPI001C7CA6F8
contig_1	cds	8145	9542	+	FHGPLB_013		replication initiation protein	RefSeq:WP_081570070.1, SO:0001217, UniParc:UPI0009C3B770, UniRef:UniRef100_UPI0009C3B770, UniRef:UniRef50_A0A378QCB5, UniRef:UniRef90_UPI00128C8EEB
contig_1	cds	9595	9768	+	FHGPLB_014		hypothetical protein	RefSeq:WP_156878899.1, SO:0001217, UniParc:UPI0012EC23D9, UniRef:UniRef100_UPI0012EC23D9, UniRef:UniRef50_A0A378QCT0, UniRef:UniRef90_UPI0012EC23D9
contig_1	cds	10180	10554	+	FHGPLB_015		Tail protein	RefSeq:WP_081570071.1, SO:0001217, UniParc:UPI0009C3897B, UniRef:UniRef100_UPI0009C3897B, UniRef:UniRef50_A0A0R6PCL0, UniRef:UniRef90_UPI0009C3897B
contig_1	cds	10902	11108	+	FHGPLB_016		hypothetical protein	RefSeq:WP_081570072.1, SO:0001217, UniParc:UPI0009C371D4, UniRef:UniRef100_UPI0009C371D4, UniRef:UniRef50_UPI0009C371D4, UniRef:UniRef90_UPI0009C371D4
contig_1	cds	11349	11891	+	FHGPLB_017		antirestriction protein	RefSeq:WP_081570073.1, SO:0001217, UniParc:UPI0009C3A130, UniRef:UniRef100_UPI0009C3A130, UniRef:UniRef50_A0A378QCC6, UniRef:UniRef90_UPI00128CB2DA
contig_1	cds	12217	12414	+	FHGPLB_018		hypothetical protein	RefSeq:WP_081570075.1, SO:0001217, UniParc:UPI0009C23F43, UniRef:UniRef100_UPI0009C23F43, UniRef:UniRef50_A0A378QCM3, UniRef:UniRef90_UPI0009C23F43
contig_1	cds	13186	13470	-	FHGPLB_019		hypothetical protein	RefSeq:WP_081570076.1, SO:0001217, UniParc:UPI0009C2B134, UniRef:UniRef100_UPI0009C2B134, UniRef:UniRef50_UPI000E35BE9D, UniRef:UniRef90_UPI0009C2B134
contig_1	cds	13704	14420	+	FHGPLB_020		hypothetical protein	RefSeq:WP_081570077.1, SO:0001217, UniParc:UPI0009C25E2C, UniRef:UniRef100_UPI0009C25E2C, UniRef:UniRef50_A0A378QCF7, UniRef:UniRef90_UPI000EA9BA73
contig_1	cds	14537	14857	-	FHGPLB_021		hypothetical protein	RefSeq:WP_147376479.1, SO:0001217, UniParc:UPI000EBA29AD, UniRef:UniRef100_UPI000EBA29AD, UniRef:UniRef50_UPI000EBA29AD, UniRef:UniRef90_UPI000EBA29AD
contig_1	cds	15307	15633	+	FHGPLB_022		hypothetical protein	RefSeq:WP_152726679.1, SO:0001217, UniParc:UPI00128C3E30, UniRef:UniRef100_UPI00128C3E30, UniRef:UniRef50_A0A378QCR7, UniRef:UniRef90_UPI00128C3E30
contig_1	cds	15636	17426	+	FHGPLB_023	traD	DNA transport protein TraD	RefSeq:WP_081570080.1, SO:0001217, UniParc:UPI0009C360EE, UniRef:UniRef100_UPI0009C360EE, UniRef:UniRef50_A0A378QE95, UniRef:UniRef90_A0A378QE95
contig_1	cds	17442	20297	+	FHGPLB_024	mobF	MobF family relaxase	GO:0003677, RefSeq:WP_081570081.1, SO:0001217, UniParc:UPI0009C347BE, UniRef:UniRef100_UPI0009C347BE, UniRef:UniRef50_A0A378QGZ7, UniRef:UniRef90_UPI000EA8D057
contig_1	cds	20312	20899	-	FHGPLB_025		DNA-invertase hin	KEGG:K14060, RefSeq:WP_081570082.1, SO:0001217, UniParc:UPI0009C25352, UniRef:UniRef100_UPI0009C25352, UniRef:UniRef50_A0A1S9ZU90, UniRef:UniRef90_A0A378QDH8
contig_1	cds	21237	21497	+	FHGPLB_026	copG	CopG family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A1T0CD78, UniRef:UniRef90_A0A1T0CD78
contig_1	cds	21497	21814	+	FHGPLB_027		Plasmid stabilization protein	RefSeq:WP_064609676.1, SO:0001217, UniParc:UPI0007E370EA, UniRef:UniRef100_A0A198UJP8, UniRef:UniRef50_A0A1T0CD98, UniRef:UniRef90_A0A1T0CD98
