36773_2#10_plasmid_AF100.fasta	65919
36773_2#126_plasmid_AB621.fasta	4613
36773_2#128_plasmid_AF100.fasta	30677
36773_2#129_plasmid_AB621.fasta	4613
36773_2#144_plasmid_AF100.fasta	56598
36773_2#150_plasmid_AF100.fasta	29522
36773_2#158_plasmid_AB621.fasta	4613
36773_2#160_plasmid_AF100.fasta	35667
36773_2#179_plasmid_AB621.fasta	4613
36773_2#187_plasmid_AB621.fasta	4613
36773_2#199_plasmid_AF100.fasta	29522
36773_2#19_plasmid_AF100.fasta	24835
36773_2#200_plasmid_AF100.fasta	29684
36773_2#211_plasmid_AB621.fasta	4613
36773_2#239_plasmid_AB946.fasta	5047
36773_2#239_plasmid_AC497.fasta	35408
36773_2#240_plasmid_AB621.fasta	4613
36773_2#241_plasmid_AB621.fasta	4613
36773_2#24_plasmid_AB621.fasta	4613
36773_2#251_plasmid_AF100.fasta	23680
36773_2#26_plasmid_AF100.fasta	30671
36773_2#273_plasmid_AF100.fasta	25041
36773_2#277_plasmid_AF100.fasta	25041
36773_2#312_plasmid_AF100.fasta	23680
36773_2#341_plasmid_AB621.fasta	4613
36773_2#347_plasmid_AF100.fasta	29684
36773_2#35_plasmid_AE169.fasta	3510
36773_2#361_plasmid_AF100.fasta	30677
36773_2#363_plasmid_AF100.fasta	30677
36773_2#374_plasmid_AF100.fasta	25041
36773_2#39_plasmid_AB621.fasta	4613
36773_2#3_plasmid_AF100.fasta	29684
36773_2#50_plasmid_AB621.fasta	4613
36773_2#5_plasmid_AF100.fasta	56984
36773_2#71_plasmid_AF100.fasta	29684
36773_2#78_plasmid_AF100.fasta	56983
36773_2#97_plasmid_AB621.fasta	4613
36773_2#99_plasmid_AB621.fasta	4613
36774_1#100_plasmid_AB946.fasta	5048
36774_1#105_plasmid_AB621.fasta	4613
36774_1#107_plasmid_AF100.fasta	30677
36774_1#110_plasmid_AB621.fasta	4613
36774_1#116_plasmid_AF100.fasta	65932
36774_1#128_plasmid_AF100.fasta	30671
36774_1#133_plasmid_AF100.fasta	57071
36774_1#134_plasmid_AF098.fasta	7324
36774_1#139_plasmid_AF100.fasta	52638
36774_1#141_plasmid_AF100.fasta	30677
36774_1#155_plasmid_AF100.fasta	30677
36774_1#158_plasmid_AF100.fasta	29684
36774_1#179_plasmid_AB621.fasta	4613
36774_1#193_plasmid_AF100.fasta	23680
36774_1#196_plasmid_AF100.fasta	29684
36774_1#207_plasmid_AF100.fasta	30677
36774_1#214_plasmid_AB946.fasta	5048
36774_1#222_plasmid_AF100.fasta	25041
36774_1#224_plasmid_AF100.fasta	30677
36774_1#237_plasmid_AF100.fasta	29684
36774_1#264_plasmid_AF100.fasta	30547
36774_1#266_plasmid_AF100.fasta	56176
36774_1#279_plasmid_AF100.fasta	35563
36774_1#279_plasmid_novel_e914484fa6adbecb8a8c8a21bda20586.fasta	3465
36774_1#317_plasmid_AF100.fasta	29684
36774_1#321_plasmid_AF100.fasta	30677
36774_1#340_plasmid_AF100.fasta	29684
36774_1#341_plasmid_AF100.fasta	30677
36774_1#342_plasmid_AF100.fasta	35564
36774_1#342_plasmid_novel_9b4919678e1694cf9ad485cd589cbe51.fasta	3465
36774_1#343_plasmid_AF100.fasta	25041
36774_1#355_plasmid_AF100.fasta	29684
36774_1#368_plasmid_AF100.fasta	30677
36774_1#36_plasmid_AB946.fasta	5047
36774_1#371_plasmid_AF100.fasta	30677
36774_1#379_plasmid_AF100.fasta	57120
36774_1#40_plasmid_AB946.fasta	5047
36774_1#56_plasmid_AC497.fasta	32432
36774_1#71_plasmid_AF100.fasta	30677
36774_1#8_plasmid_AF100.fasta	29684
36774_2#104_plasmid_AF100.fasta	29684
36774_2#116_plasmid_AF100.fasta	29681
36774_2#128_plasmid_AF100.fasta	52638
36774_2#150_plasmid_AF098.fasta	12520
36774_2#152_plasmid_AF100.fasta	56176
36774_2#155_plasmid_AF100.fasta	29588
36774_2#163_plasmid_AB621.fasta	4613
36774_2#174_plasmid_AB946.fasta	5047
36774_2#175_plasmid_AF100.fasta	30677
36774_2#205_plasmid_AB621.fasta	4613
